Date Invoiced,Date Paid,No. Days taken to Pay,Client Name,Invoice Reference,Invoice Amount,Paid Amount
2018-05-31,2018-11-19,172,235,2018/4290,42644.75,42644.75
2018-07-29,2018-11-19,113,235,2018/4368,50155.04,50155.04
2018-06-28,2018-11-19,144,235,2018/4333,61782.7,61782.7
2018-06-28,2018-11-19,144,235,2018/4333,37896.86,37896.86
2019-08-29,2021-10-13,776,235,2019-4881,44433.57,44433.57
2018-05-31,2018-11-19,172,235,2018/4290,32335.12,32335.12
2018-05-31,2018-11-19,172,235,2018/4290,32613.68,32613.68
2018-07-29,2018-11-19,113,235,2018/4368,24783.14,24783.14
2018-07-31,2018-11-19,111,235,2018/4381,11348.18,11348.18
2018-07-29,2018-11-19,113,235,2018/4368,13975.04,13975.04
2018-05-31,2018-11-19,172,235,2018/4290,14491.36,14491.36
2018-01-31,2018-04-04,63,235,2018/4110,25719.5,25719.5
2018-01-31,2018-04-04,63,235,2018/4110,25719.5,25719.5
2018-05-31,2018-11-19,172,235,2018/4290,15449.21,15449.21
2018-01-31,2018-04-04,63,235,2018/4110,14868.0,14868.0
2018-01-31,2018-04-04,63,235,2018/4110,14868.0,14868.0
2018-05-31,2018-11-19,172,235,2018/4306,16511.63,16511.63
2018-07-29,2018-11-19,113,235,2018/4368,8233.24,8233.24
2018-07-29,2018-11-19,113,235,2018/4368,17224.89,17224.89
2023-07-31,2023-08-15,15,236,2023-6482,397813.92,397813.92
2023-08-31,2023-10-11,41,236,2023-6537,397813.92,397813.92
2023-09-30,2023-11-08,39,236,2023-6568,189815.18,189815.18
2024-03-29,2024-04-05,7,236,2024-6786,198270.89,198270.89
2023-10-31,2024-03-18,139,236,2023-6606,124013.8,124013.8
2024-02-29,2024-03-18,18,236,2024-6774,55844.78,55844.78
2019-02-11,2019-03-19,36,237,2019-4619,97295.32,97295.32
2019-02-11,2019-03-19,36,237,2019-4619,97295.32,97295.32
2019-08-28,2019-09-08,11,237,2019-4858,21374.63,21374.63
2015-07-15,2015-07-15,0,238,2015/2500,431227.85,134700.31
2015-07-15,2016-02-16,216,238,2015/2500,431227.85,44919.57
2015-07-15,2019-01-15,1280,238,2015/2500,431227.85,125812.83
2015-07-15,2019-01-15,1280,238,2015/2500,431227.85,226.68
2014-12-11,2015-07-15,216,238,2014/1024,367938.94,249550.13
2017-05-22,2019-01-15,603,238,2017/3690,47352.23,23640.63
2016-12-29,2017-01-30,32,238,2016/3465,32276.48,32276.48
2015-12-31,2016-01-17,17,238,2015/2838,28133.49,99.4
2015-12-31,2016-01-17,17,238,2015/2838,28133.49,28034.09
2016-12-29,2017-01-30,32,238,2016/3465,32572.47,46.57
2016-12-29,2017-01-30,32,238,2016/3465,32572.47,32525.9
2015-02-28,2015-04-02,33,238,2015/1061,21575.01,17.63
2015-02-28,2015-04-02,33,238,2015/1061,21575.01,21557.38
2016-10-26,2016-10-31,5,238,2016/3320,22622.7,22622.7
2015-05-11,2015-05-17,6,238,2015/2378,15325.2,15325.2
2014-12-31,2015-01-28,28,238,2014/1036,10473.49,33.98
2014-12-31,2015-01-28,28,238,2014/1036,10473.49,10439.51
2015-04-28,2015-05-17,19,238,2015/1091,18051.94,29.48
2015-04-28,2015-05-17,19,238,2015/1091,18051.94,18022.46
2015-04-28,2015-05-17,19,238,2015/1091,18051.94,18051.94
2016-01-26,2016-01-31,5,238,2016/2855,19274.27,19274.27
2016-01-26,2016-01-31,5,238,2016/2855,19274.27,19274.27
2018-04-24,2018-09-16,145,239,2018/4240,68992.39,68992.39
2017-05-30,2018-05-02,337,239,2017/3703,97768.69,43940.98
2017-05-30,2018-05-02,337,239,2017/3703,97768.69,53827.71
2016-06-30,2016-09-07,69,239,2016/3141,103153.73,103153.73
2016-11-17,2017-01-09,53,239,2016/3366,78538.81,78538.81
2017-03-30,2017-04-20,21,239,2017/3595,78538.81,78538.81
2017-05-30,2018-05-02,337,239,2017/3703,78538.81,78538.81
2016-04-20,2016-04-27,7,239,2016/3020,36986.47,36986.47
2016-10-16,2016-10-17,1,239,2016/3317,47102.33,47102.33
2016-10-16,2016-10-17,1,239,2016/3317,21226.47,21226.47
2018-09-11,2018-09-16,5,239,2018/4422,31578.29,31578.29
2018-04-30,2018-05-07,7,239,2018/4271,14559.99,14559.99
2017-05-30,2018-05-02,337,239,2017/3703,17385.9,17385.9
2017-08-14,2017-08-14,0,239,2017/3854,17703.86,12156.33
2017-08-14,2017-08-16,2,239,2017/3854,17703.86,5547.53
2022-03-31,2022-09-26,179,240,2022-5848,767487.88,767487.88
2023-06-30,2024-02-23,238,240,2023-6451,472749.76,472749.76
2023-01-25,2023-02-28,34,240,2023-6247,717375.22,717375.22
2022-11-30,2023-03-20,110,240,2022-6163,543152.87,543152.87
2022-11-30,2023-03-20,110,240,2022-6161,604516.13,604516.13
2022-11-30,2023-03-20,110,240,2022-6163,840326.84,840326.84
2023-02-28,2023-03-20,20,240,2023-6288,765730.16,765730.16
2022-11-30,2023-03-20,110,240,2022-6161,445056.22,445056.22
2022-12-31,2023-01-25,25,240,2022-6221,602848.37,175421.11
2022-12-31,2023-01-25,25,240,2022-6221,602848.37,427427.25
2023-06-30,2024-02-23,238,240,2023-6451,281177.3,281177.3
2023-03-31,2023-06-26,87,240,2023-6338,477267.33,477267.33
2022-12-31,2023-03-20,79,240,2022-6219,604949.21,604949.21
2022-03-31,2022-09-26,179,240,2022-5848,431247.78,431247.78
2022-11-30,2023-03-20,110,240,2022-6162,407330.34,407330.34
2022-12-31,2023-03-20,79,240,2022-6219,520596.57,520596.57
2022-11-30,2023-03-20,110,240,2022-6162,448824.75,448824.75
2023-08-30,2024-02-23,177,240,2023-6519,322081.23,322081.23
2023-10-02,2024-04-03,184,240,2023-6575,150354.8,150354.8
2022-10-14,2023-01-25,103,240,2022-6099,289510.46,289510.46
2023-01-25,2023-02-28,34,240,2023-6247,275319.5,275319.5
2024-01-31,2024-05-08,98,240,2024-6739,81543.62,81543.62
2023-02-28,2023-03-20,20,240,2023-6289,75541.74,75541.74
2022-10-14,2023-01-25,103,240,2022-6099,193328.51,193328.51
2023-01-31,2023-06-26,146,240,2023-6255,165246.87,165246.87
2023-10-02,2024-04-03,184,240,2023-6575,66304.72,66304.72
2023-02-28,2023-03-20,20,240,2023-6288,156264.22,156264.22
2023-01-31,2023-06-26,146,240,2023-6255,156293.63,156293.63
2022-12-31,2023-01-25,25,240,2022-6221,97495.88,97495.88
2024-02-29,2024-05-08,69,240,2024-6766,69608.8,69608.8
2023-05-31,2024-05-15,350,240,2023-6414,86140.0,86140.0
2023-11-30,2024-02-22,84,240,2023-6646,74036.45,74036.45
2023-02-28,2023-03-20,20,240,2023-6289,87602.48,87602.48
2023-05-31,2024-05-15,350,240,2023-6414,63547.76,63547.76
2024-02-22,2024-04-03,41,240,2024-6742,49094.14,49094.14
2023-07-31,2024-02-23,207,240,2023-6497,71931.93,71931.93
2023-05-31,2023-06-26,26,240,2023-6416,37493.93,37493.93
2023-07-31,2024-02-23,207,240,2023-6497,24726.18,24726.18
2023-10-02,2024-04-03,184,240,2023-6575,39034.56,39034.56
2023-11-30,2024-02-22,84,240,2023-6646,33419.86,33419.86
2024-02-22,2024-04-30,68,240,2024-6742,24914.67,13418.63
2024-02-22,2024-04-03,41,240,2024-6742,24914.67,11496.04
2023-05-31,2023-06-26,26,240,2023-6416,26436.65,26436.65
2022-04-30,2022-07-12,73,241,2022-5886,191145.17,191145.17
2022-11-30,2023-01-13,44,241,2022-6184,98874.1,98874.1
2022-09-30,2022-11-09,40,241,2022-6078,72470.11,72470.11
2023-04-28,2023-06-12,45,241,2023-6387,38358.46,38358.46
2015-09-30,2016-01-21,113,242,2015/2625,105251.33,105251.33
2016-07-31,2016-08-30,30,242,2016/3196,86910.08,86910.08
2016-01-31,2016-04-14,74,242,2016/2862,49640.59,49640.59
2016-02-29,2016-05-22,83,242,2016/2933,49640.59,49640.59
2016-07-31,2016-08-30,30,242,2016/3196,49640.59,49640.59
2016-07-31,2016-08-30,30,242,2016/3196,105906.13,105906.13
2015-07-05,2015-08-12,38,242,2015/2491,76979.34,76979.34
2016-01-31,2016-04-14,74,242,2016/2862,50378.05,50378.05
2016-01-31,2016-04-14,74,242,2016/2862,62944.42,62944.42
2016-04-30,2016-05-22,22,242,2016/3033,26613.89,26613.89
2016-05-31,2016-07-10,40,242,2016/3105,26613.89,26613.89
2016-02-23,2016-02-25,2,242,2016/2910,41670.12,41670.12
2015-07-05,2015-08-12,38,242,2015/2491,16325.01,16325.01
2015-07-05,2015-08-12,38,242,2015/2491,16473.16,16473.16
2016-07-31,2016-08-30,30,242,2016/3188,16473.16,16473.16
2015-07-05,2015-08-12,38,242,2015/2491,16605.94,16605.94
2024-05-15,2024-05-21,6,243,2024-6867,27151.58,27151.58
2015-03-18,2015-03-24,6,243,LS15/0003,26352.13,26352.13
2015-03-18,2015-03-24,6,243,LS15/0003,26352.13,26352.13
2015-04-30,2015-05-19,19,243,2015/1093,27885.61,27885.61
2015-07-30,2015-08-23,24,243,2015/2527,27885.61,27885.61
2015-04-23,2015-05-19,26,243,LS15/0005,24049.63,24049.63
2015-03-31,2015-04-29,29,243,E15/676,9204.25,9204.25
2023-12-07,2024-05-28,173,244,2023-6671,205827.86,205827.86
2023-12-07,2024-05-28,173,244,2023-6671,318855.88,318855.88
2023-04-28,2023-06-23,56,244,2023-6378,200373.9,200373.9
2023-04-28,2023-06-23,56,244,2023-6378,249270.64,249270.64
2023-01-31,2023-05-18,107,244,2023-6257,238808.97,238808.97
2023-01-31,2023-05-18,107,244,2023-6257,221848.55,221848.55
2023-04-28,2023-06-15,48,244,2023-6382,232467.44,232467.44
2022-10-14,2022-10-25,11,244,2022-6098,96713.95,96713.95
2023-12-07,2024-05-16,161,244,2023-6672,172033.26,172033.26
2022-10-14,2022-10-25,11,244,2022-6098,148521.36,148521.36
2023-08-31,2024-03-01,183,244,2023-6521,104905.99,104905.99
2023-05-31,2023-06-15,15,244,2023-6417,148433.87,148433.87
2023-03-31,2023-06-15,76,244,2023-6349,69920.05,69920.05
2023-07-31,2024-03-01,214,244,2023-6487,49325.75,49325.75
2023-08-31,2024-03-01,183,244,2023-6529,44697.84,44697.84
2023-08-31,2024-03-01,183,244,2023-6530,39156.31,39156.31
2023-07-31,2024-03-01,214,244,2023-6498,34730.17,34730.17
2023-05-15,2023-06-15,31,244,2023-6406,35307.64,35307.64
2023-07-31,2024-03-01,214,244,2023-6498,52351.57,52351.57
2023-10-10,2024-03-01,143,244,2023-6576,29092.89,29092.89
2023-10-10,2024-03-01,143,244,2023-6577,7934.34,7934.34
2019-11-30,2020-02-16,78,245,2019-4978,431247.78,160017.73
2019-11-30,2020-11-09,345,245,2019-4978,431247.78,134681.59
2019-11-30,2020-12-08,374,245,2019-4978,431247.78,136548.46
2018-03-29,2018-11-05,221,245,2018/4223,565160.55,565160.55
2018-07-31,2018-12-05,127,245,2018/4380,302090.91,151045.46
2018-07-31,2019-11-27,484,245,2018/4380,302090.91,151045.46
2018-12-30,2020-02-16,413,245,2018/4541,291319.21,184964.58
2018-12-30,2020-09-08,618,245,2018/4541,291319.21,92482.29
2018-12-30,2020-10-06,646,245,2018/4541,291319.21,13872.34
2018-03-29,2018-09-05,160,245,2018/4213,122189.22,122189.22
2018-05-31,2018-10-21,143,245,2018/4287,122189.22,122189.22
2018-08-15,2018-12-05,112,245,2018/4391,215366.76,107683.38
2018-08-15,2019-11-27,469,245,2018/4391,215366.76,107683.38
2019-03-31,2020-10-06,555,245,2019-4697,142020.18,142020.18
2018-03-29,2018-05-21,53,245,2018/4209,209466.25,209466.25
2018-10-07,2019-04-28,203,245,2018/4453,209466.25,209466.25
2018-05-31,2019-04-10,314,245,2018/4282,113482.35,113482.35
2018-03-29,2018-09-05,160,245,2018/4219,171531.5,168895.01
2018-03-29,2018-09-05,160,245,2018/4219,171531.5,2636.49
2018-03-29,2019-03-25,361,245,2018/4218,82417.91,82417.91
2018-03-29,2018-05-21,53,245,2018/4217,61553.79,61553.79
2019-08-29,2020-10-06,404,245,2019-4860,61553.79,3908.18
2019-08-29,2020-11-09,438,245,2019-4860,61553.79,57645.61
2018-03-29,2018-09-05,160,245,2018/4219,66814.28,35277.6
2018-03-29,2018-09-24,179,245,2018/4219,66814.28,31536.68
2018-03-29,2018-09-05,160,245,2018/4219,48188.0,48188.0
2018-07-16,2018-08-26,41,245,2018/4352,31578.29,31578.29
2018-03-29,2018-09-24,179,245,2018/4219,19415.16,19415.16
2018-03-29,2018-09-24,179,245,2018/4219,14164.65,14164.65
2015-12-31,2016-05-18,139,246,2015/2802,1347141.72,1347141.72
2016-02-29,2019-03-31,1126,246,2016/2932,1347141.72,1347141.72
2015-08-19,2015-12-08,111,246,2015/2556,1149459.19,1149459.19
2015-12-31,2016-05-18,139,246,2015/2802,348804.28,348804.28
2016-02-29,2019-03-31,1126,246,2016/2932,348804.28,5284.91
2016-02-29,2016-12-06,281,246,2016/2932,348804.28,105698.27
2016-02-29,2017-01-26,332,246,2016/2932,348804.28,132122.83
2016-02-29,2017-05-16,442,246,2016/2932,348804.28,105698.27
2015-03-30,2015-07-12,104,246,2015/1077,405742.73,405742.73
2015-08-19,2015-11-05,78,246,2015/2556,266663.01,266663.01
2015-01-18,2015-03-10,51,246,2015/1039,641560.83,641560.83
2017-11-19,2019-03-31,497,246,2017/4004,641560.83,641560.83
2016-08-14,2019-03-31,959,246,2016/3216,222821.96,222821.96
2015-03-30,2015-06-08,70,246,2015/1077,471480.04,471480.04
2015-06-30,2015-12-13,166,246,2015/2457,363903.02,363903.02
2015-12-31,2016-05-18,139,246,2015/2802,266853.32,266853.32
2016-02-29,2019-03-31,1126,246,2016/2932,266853.32,266853.32
2015-08-19,2015-11-05,78,246,2015/2556,129036.31,12131.62
2015-08-19,2015-12-08,111,246,2015/2556,129036.31,116904.69
2015-03-30,2015-06-30,92,246,2015/1077,342340.21,163.76
2015-03-30,2015-06-08,70,246,2015/1077,342340.21,87836.8
2015-03-30,2015-07-12,104,246,2015/1077,342340.21,254339.65
2015-03-30,2015-07-12,104,246,2015/1077,103789.05,103789.05
2015-06-30,2015-12-13,166,246,2015/2457,121476.13,121476.13
2016-08-14,2019-03-31,959,246,2016/3215,156621.03,156621.03
2015-09-30,2015-12-13,74,246,2015/2631,117868.55,117868.55
2016-08-14,2019-03-31,959,246,2016/3215,49640.59,49640.59
2015-12-31,2016-05-18,139,246,2015/2802,54518.44,54518.44
2016-08-14,2019-03-31,959,246,2016/3215,54518.44,54518.44
2016-02-29,2019-03-31,1126,246,2016/2932,105906.13,105906.13
2015-11-10,2015-12-13,33,246,2015/2720,78538.81,78538.81
2015-12-31,2016-05-18,139,246,2015/2802,76979.34,76979.34
2016-02-29,2019-03-31,1126,246,2016/2932,76979.34,76979.34
2016-08-14,2019-03-31,959,246,2016/3215,76979.34,76979.34
2015-08-19,2015-12-08,111,246,2015/2556,71839.07,71839.07
2015-03-30,2015-06-08,70,246,2015/1077,26613.89,26613.89
2016-08-14,2019-03-31,959,246,2016/3215,26613.89,26613.89
2015-06-30,2015-12-13,166,246,2015/2457,32276.48,32276.48
2015-06-30,2015-12-13,166,246,2015/2457,49374.77,49374.77
2023-12-21,2024-01-17,27,247,2023-6661,589244.72,589244.72
2017-08-30,2017-12-19,111,248,2017/3893,263466.8,131733.4
2017-08-30,2018-02-25,179,248,2017/3893,263466.8,97488.6
2017-08-30,2018-05-21,264,248,2017/3893,263466.8,34244.8
2015-05-31,2015-08-23,84,248,2015/2415,276118.48,276118.48
2015-09-30,2016-08-15,320,248,2015/2622,276118.48,198238.91
2015-09-30,2016-09-29,365,248,2015/2622,276118.48,77879.57
2015-02-17,2015-02-22,5,248,2015/1049,471480.04,471480.04
2015-09-30,2015-12-01,62,248,2015/2627,526450.48,222967.92
2015-09-30,2015-12-01,62,248,2015/2627,526450.48,218217.23
2015-09-30,2015-12-01,62,248,2015/2627,526450.48,85265.32
2019-03-18,2019-07-10,114,248,2019-4668,244592.28,75362.18
2019-03-18,2019-07-29,133,248,2019-4668,244592.28,89137.13
2019-03-18,2019-11-07,234,248,2019-4668,244592.28,79613.55
2019-03-18,2019-11-07,234,248,2019-4668,244592.28,479.43
2017-12-31,2018-02-13,44,248,2017/4063,204182.95,153137.22
2017-12-31,2018-05-21,141,248,2017/4063,204182.95,30936.81
2017-12-31,2019-07-02,548,248,2017/4063,204182.95,19490.19
2017-12-31,2019-11-27,696,248,2017/4063,204182.95,618.74
2017-11-30,2017-12-19,19,248,2017/4036,351614.12,175807.06
2017-11-30,2018-02-25,87,248,2017/4036,351614.12,130105.08
2017-11-30,2018-05-21,172,248,2017/4036,351614.12,45701.98
2015-02-17,2015-02-22,5,248,2015/1049,266853.32,266853.32
2016-12-29,2017-06-06,159,248,2016/3433,371968.77,371968.77
2015-06-25,2015-07-16,21,248,2015/2447,376214.97,376214.97
2015-09-30,2015-10-29,29,248,2015/2623,376214.97,376214.97
2015-07-30,2015-09-01,33,248,2015/2537,319657.77,319657.77
2016-12-29,2017-12-21,357,248,2016/3433,228163.23,177023.2
2016-12-29,2018-09-24,634,248,2016/3433,228163.23,51140.03
2017-01-31,2017-12-21,324,248,2017/3493,199243.2,99621.6
2017-01-31,2018-09-24,601,248,2017/3493,199243.2,99621.6
2017-07-31,2017-10-15,76,248,2017/3827,252028.31,252028.31
2015-09-30,2016-02-23,146,248,2015/2627,280076.17,280076.17
2018-02-28,2018-05-21,82,248,2018/4162,227229.92,172620.96
2018-02-28,2018-09-25,209,248,2018/4162,227229.92,54608.96
2015-09-30,2016-09-29,365,248,2015/2622,149006.91,149006.91
2015-09-30,2015-12-01,62,248,2015/2627,104649.36,49139.7
2015-09-30,2016-02-23,146,248,2015/2627,104649.36,55509.66
2015-02-17,2015-02-22,5,248,2015/1049,159084.42,159084.42
2015-04-27,2015-05-03,6,248,2015/1089,222846.77,222846.77
2015-12-31,2016-01-28,28,248,2015/2812,222846.77,222846.77
2017-10-31,2017-11-29,29,248,2017/3978,222846.77,222846.77
2019-06-30,2019-11-27,150,248,2019-4783,162722.79,35175.74
2019-06-30,2020-01-30,214,248,2019-4783,162722.79,16961.34
2019-06-30,2020-02-03,218,248,2019-4783,162722.79,110585.71
2016-12-29,2018-09-24,634,248,2016/3433,88423.03,88423.03
2015-07-30,2015-09-01,33,248,2015/2537,111144.97,111144.97
2015-07-30,2015-09-01,33,248,2015/2537,109722.41,109722.41
2015-09-30,2016-09-29,365,248,2015/2622,105251.33,105251.33
2018-03-29,2018-09-25,180,248,2018/4220,79201.63,79201.63
2018-07-05,2019-03-06,244,248,2018/4342,79201.63,79201.63
2019-02-28,2020-01-30,336,248,2019-4637,56922.38,22755.96
2019-02-28,2020-06-01,459,248,2019-4637,56922.38,22023.54
2019-03-31,2019-11-07,221,248,2019-4681,77219.96,77219.96
2018-02-28,2020-01-30,701,248,2018/4157,83489.65,62237.74
2018-02-28,2020-01-30,701,248,2018/4157,83489.65,21251.91
2018-03-29,2018-09-25,180,248,2018/4220,37186.49,1123.88
2018-03-29,2019-03-06,342,248,2018/4220,37186.49,36062.61
2018-05-31,2019-03-06,279,248,2018/4302,37186.49,25830.43
2018-05-31,2019-03-06,279,248,2018/4302,37186.49,11356.05
2018-12-30,2019-03-06,66,248,2018/4559,59922.56,59922.56
2019-02-28,2020-01-30,336,248,2019-4642,59922.56,37151.99
2019-02-28,2020-01-30,336,248,2019-4642,59922.56,22770.57
2019-03-31,2019-11-07,221,248,2019-4681,47217.74,47217.74
2019-01-31,2019-04-02,61,248,2019-4607,45360.49,0.22
2019-01-31,2019-04-02,61,248,2019-4607,45360.49,45360.27
2019-04-30,2019-11-07,191,248,2019-4710,19918.18,1445.23
2019-04-30,2019-11-27,211,248,2019-4710,19918.18,18472.95
2018-10-25,2019-03-06,132,248,2018/4465,29179.06,11016.0
2018-10-25,2019-07-10,258,248,2018/4465,29179.06,18163.05
2018-06-28,2018-09-02,66,248,2018/4337,31578.29,31578.29
2018-07-29,2018-09-02,35,248,2018/4367,31578.29,31578.29
2018-08-30,2018-09-25,26,248,2018/4405,31578.29,31578.29
2018-09-30,2018-10-30,30,248,2018/4437B,31578.29,31578.29
2018-10-31,2018-12-05,35,248,2018/4475,31578.29,31578.29
2018-11-29,2019-01-29,61,248,2018/4507,31578.29,31578.29
2018-12-30,2019-01-29,30,248,2018/4552,31578.29,31578.29
2019-01-31,2019-03-06,34,248,2019-4595,31578.29,31578.29
2019-02-28,2019-05-26,87,248,2019-4638,31578.29,31578.29
2019-03-31,2019-05-26,56,248,2019-4678,31578.29,31578.29
2019-04-30,2019-05-26,26,248,2019-4730,31578.29,31578.29
2019-05-30,2019-07-02,33,248,2019-4750,31578.29,31578.29
2015-08-17,2015-10-29,73,248,2015/2553,40898.27,40898.27
2019-04-30,2019-11-27,211,248,2019-4710,15853.94,15853.94
2019-03-31,2019-05-26,56,248,2019-4688,13548.41,13548.41
2019-04-30,2020-01-30,275,248,2019-4719,13548.41,13548.41
2019-05-30,2020-02-03,249,248,2019-4756,13548.41,13548.41
2019-03-31,2019-05-26,56,248,2019-4688,14990.88,14990.88
2019-04-30,2020-01-30,275,248,2019-4719,14990.88,14990.88
2019-05-30,2020-02-03,249,248,2019-4756,14990.88,14990.88
2019-05-14,2019-11-27,197,248,2019-4739,13380.64,13380.64
2019-04-30,2019-11-27,211,248,2019-4710,12633.99,12633.99
2015-06-16,2015-10-29,135,249,2015/2437,600799.58,600799.58
2015-09-30,2015-12-28,89,249,2015/2660,401510.04,285778.89
2015-09-30,2016-01-28,120,249,2015/2660,401510.04,115731.15
2015-02-17,2015-03-26,37,249,2015/2295,303067.17,303067.17
2015-09-30,2016-01-28,120,249,2015/2660,71322.23,71322.23
2015-07-30,2015-12-28,151,249,2015/2543,80580.99,80580.99
2015-11-30,2016-01-28,59,249,2015/2777,28690.8,28690.8
2016-05-29,2016-10-06,130,250,2016/3078,945410.47,945410.47
2016-09-18,2017-01-21,125,250,2016/3266,635755.13,635755.13
2016-06-30,2016-11-27,150,250,2016/3138,628162.62,628162.62
2016-11-30,2018-01-17,413,250,2016/3383,786375.9,7326.48
2016-11-30,2018-06-14,561,250,2016/3383,786375.9,427378.21
2016-11-30,2018-07-03,580,250,2016/3383,786375.9,351671.21
2017-02-28,2018-01-17,323,250,2017/3542,231386.58,2046.71
2017-02-28,2018-01-17,323,250,2017/3542,231386.58,29208.36
2017-02-28,2018-01-17,323,250,2017/3542,231386.58,45873.79
2017-02-28,2018-08-13,531,250,2017/3542,231386.58,154257.72
2016-12-30,2018-01-17,383,250,2016/3457,123882.56,49553.03
2016-12-30,2018-07-03,550,250,2016/3457,123882.56,9161.53
2016-12-30,2018-08-13,591,250,2016/3457,123882.56,65168.01
2017-03-30,2018-01-17,293,250,2017/3607,92065.88,4061.99
2017-03-30,2018-01-17,293,250,2017/3607,92065.88,88003.89
2016-11-30,2018-01-17,413,250,2016/3392,83183.77,5247.53
2016-11-30,2018-07-03,580,250,2016/3392,83183.77,77936.24
2016-04-28,2016-06-27,60,251,2016/3048,115945.06,115689.47
2016-04-28,2016-07-25,88,251,2016/3048,115945.06,255.59
2017-05-31,2017-07-31,61,251,2017/3720,73005.55,73005.55
2017-06-29,2017-07-31,32,251,2017/3769,73005.55,73005.55
2017-09-30,2017-11-14,45,251,2017/3930,73005.55,73005.55
2016-05-16,2016-07-14,59,251,2016/3063,159479.2,159479.2
2015-03-31,2015-05-07,37,251,2015/2338,88423.03,88423.03
2018-01-31,2018-03-20,48,251,2018/4121,82382.52,82382.52
2018-02-28,2018-05-10,71,251,2018/4147,82382.52,82382.52
2018-03-27,2018-05-16,50,251,2018/4197,82382.52,82382.52
2018-04-30,2018-06-05,36,251,2018/4247,82382.52,82382.52
2018-05-31,2018-07-24,54,251,2018/4291,82382.52,82382.52
2018-06-28,2018-08-01,34,251,2018/4322,82382.52,82382.52
2018-07-30,2018-09-16,48,251,2018/4373,82382.52,82382.52
2018-08-30,2018-10-21,52,251,2018/4410,82382.52,82382.52
2018-09-30,2018-11-19,50,251,2018/4436A,82382.52,82382.52
2018-10-31,2018-12-27,57,251,2018/4477,82382.52,82382.52
2018-11-29,2019-02-03,66,251,2018/4522,82382.52,82382.52
2018-12-30,2019-03-28,88,251,2018/4558,82382.52,82382.52
